Entity,Code,Date,Total_tests_per_thousand,Total_tests_per_million,Number_of_tests_per_confirmed_case
Latvia,LVA,"Mar 29, 2020",7.319,7319.000,45.262
Latvia,LVA,"Mar 30, 2020",7.585,7585.000,38.051
Latvia,LVA,"Mar 31, 2020",7.85,7850.00,39.38
Latvia,LVA,"Apr 1, 2020",8.382,8382.000,39.724
Latvia,LVA,"Apr 2, 2020",8.925,8925.000,37.744
Latvia,LVA,"Apr 3, 2020",9.648,9648.000,39.734
Latvia,LVA,"Apr 4, 2020",10.275,10275.000,39.31
Latvia,LVA,"Apr 5, 2020",10.964,10964.000,40.629
Latvia,LVA,"Apr 6, 2020",11.374,11374.000,40.25
Latvia,LVA,"Apr 7, 2020",11.968,11968.000,41.651
Latvia,LVA,"Apr 8, 2020",12.743,12743.000,43.861
Latvia,LVA,"Apr 9, 2020",13.497,13497.000,44.121
Latvia,LVA,"Apr 10, 2020",14.132,14132.000,45.256
Latvia,LVA,"Apr 11, 2020",14.736,14736.000,45.418
Latvia,LVA,"Apr 12, 2020",14.958,14958.000,44.784
Latvia,LVA,"Apr 13, 2020",15.256,15256.000,44.203
Latvia,LVA,"Apr 14, 2020",15.384,15384.000,44.302
Latvia,LVA,"Apr 15, 2020",15.85,15850.00,45.504
Latvia,LVA,"Apr 16, 2020",16.595,16595.000,47
Latvia,LVA,"Apr 17, 2020",17.409,17409.000,48.647
Latvia,LVA,"Apr 18, 2020",18.395,18395.000,50.875
Latvia,LVA,"Apr 19, 2020",19.023,19023.000,50.395
Latvia,LVA,"Apr 20, 2020",19.44,19440.00,50.437
Latvia,LVA,"Apr 21, 2020",20.131,20131.000,51.383
Latvia,LVA,"Apr 22, 2020",20.855,20855.000,52.588
Latvia,LVA,"Apr 23, 2020",21.759,21759.000,53.93
Latvia,LVA,"Apr 24, 2020",22.84,22840.00,55.373
Latvia,LVA,"Apr 25, 2020",24.251,24251.000,58.346
Latvia,LVA,"Apr 26, 2020",25.245,25245.000,59.225
Latvia,LVA,"Apr 27, 2020",26.074,26074.000,60.568
Latvia,LVA,"Apr 28, 2020",27.336,27336.000,63.033
Latvia,LVA,"Apr 29, 2020",29.059,29059.000,65.563
Latvia,LVA,"Apr 30, 2020",30.689,30689.000,68.181
Latvia,LVA,"May 1, 2020",32.404,32404.000,71.235
Latvia,LVA,"May 2, 2020",33.455,33455.000,72.531
Latvia,LVA,"May 3, 2020",34.061,34061.000,73.76
Latvia,LVA,"May 4, 2020",34.707,34707.000,74.476
Latvia,LVA,"May 5, 2020",35.07,35070.00,73.828
Latvia,LVA,"May 6, 2020",36.384,36384.000,76.593
Latvia,LVA,"May 7, 2020",37.678,37678.000,78.966
Latvia,LVA,"May 8, 2020",38.711,38711.000,80.326
Latvia,LVA,"May 9, 2020",40.065,40065.000,81.434
Latvia,LVA,"May 10, 2020",40.606,40606.000,82.357
Latvia,LVA,"May 11, 2020",40.901,40901.000,82.159
Latvia,LVA,"May 12, 2020",41.908,41908.000,83.559
Lithuania,LTU,"Feb 28, 2020",0.028,28.000,76
Lithuania,LTU,"Mar 16, 2020",0.229,229.000,44.571
Lithuania,LTU,"Mar 17, 2020",0.273,273.000,43.647
Lithuania,LTU,"Mar 18, 2020",0.343,343.000,37.4
Lithuania,LTU,"Mar 22, 2020",0.766,766.000,19.867
Lithuania,LTU,"Mar 25, 2020",1.275,1275.000,16.608
Lithuania,LTU,"Mar 27, 2020",2.019,2019.000,18.378
Lithuania,LTU,"Mar 28, 2020",2.535,2535.000,19.274
Lithuania,LTU,"Mar 29, 2020",3.094,3094.000,21.381
Lithuania,LTU,"Mar 30, 2020",3.633,3633.000,20.436
Lithuania,LTU,"Apr 1, 2020",4.619,4619.000,23.591
Lithuania,LTU,"Apr 2, 2020",5.739,5739.000,26.89
Lithuania,LTU,"Apr 3, 2020",6.771,6771.000,28.401
Lithuania,LTU,"Apr 4, 2020",7.852,7852.000,27.725
Lithuania,LTU,"Apr 5, 2020",8.686,8686.000,30.668
Lithuania,LTU,"Apr 6, 2020",9.403,9403.000,31.565
Lithuania,LTU,"Apr 7, 2020",10.215,10215.000,32.986
Lithuania,LTU,"Apr 9, 2020",12.052,12052.000,35.975
Lithuania,LTU,"Apr 10, 2020",13.243,13243.000,37.75
Lithuania,LTU,"Apr 11, 2020",14.132,14132.000,38.511
